date,time,depth,pressure,Temperature.CTD,Conductivity,Salinity,Sound.Velocity,Density,Chl-a,lat.CTD,lon.CTD,region,island,site_type,site,lat.GPS,lon.GPS,data_set,dist.people,connection
21/05/2023,11:58.0,0.897,0.902,29.802,55.471,33.192,1543.329,1020.442,0.779,-1.951282,130.4263,MisoolNorth,,reef,Reef-MIS06,-1.9513388,130.4261901,no,0.00012371,1
21/05/2023,11:58.4,0.999,1.004,29.793,55.553,33.254,1543.376,1020.492,0.745,-1.951282,130.4263,MisoolNorth,,reef,Reef-MIS06,-1.9513388,130.4261901,no,0.00012371,1
21/05/2023,11:59.4,1.097,1.103,29.81,55.587,33.265,1543.425,1020.496,0.711,-1.951282,130.4263,MisoolNorth,,reef,Reef-MIS06,-1.9513388,130.4261901,no,0.00012371,1
21/05/2023,12:00.6,1.202,1.209,29.834,55.612,33.265,1543.478,1020.487,0.765,-1.951282,130.4263,MisoolNorth,,reef,Reef-MIS06,-1.9513388,130.4261901,no,0.00012371,1
21/05/2023,12:01.3,1.295,1.302,29.838,55.634,33.277,1543.499,1020.496,0.818,-1.951282,130.4263,MisoolNorth,,reef,Reef-MIS06,-1.9513388,130.4261901,no,0.00012371,1
21/05/2023,12:02.2,1.393,1.401,29.84,55.655,33.29,1543.519,1020.505,0.832,-1.951282,130.4263,MisoolNorth,,reef,Reef-MIS06,-1.9513388,130.4261901,no,0.00012371,1
21/05/2023,12:31.3,1.493,1.501,29.84,55.663,33.295,1543.526,1020.509,0.898,-1.951282,130.4263,MisoolNorth,,reef,Reef-MIS06,-1.9513388,130.4261901,no,0.00012371,1
21/05/2023,12:31.7,1.608,1.617,29.836,55.673,33.305,1543.529,1020.519,0.844,-1.951282,130.4263,MisoolNorth,,reef,Reef-MIS06,-1.9513388,130.4261901,no,0.00012371,1
21/05/2023,12:31.8,1.712,1.721,29.837,55.684,33.311,1543.541,1020.523,0.847,-1.951282,130.4263,MisoolNorth,,reef,Reef-MIS06,-1.9513388,130.4261901,no,0.00012371,1
21/05/2023,12:32.0,1.807,1.817,29.84,55.686,33.311,1543.548,1020.522,0.867,-1.951282,130.4263,MisoolNorth,,reef,Reef-MIS06,-1.9513388,130.4261901,no,0.00012371,1
21/05/2023,12:32.1,1.892,1.903,29.839,55.69,33.313,1543.551,1020.525,0.921,-1.951282,130.4263,MisoolNorth,,reef,Reef-MIS06,-1.9513388,130.4261901,no,0.00012371,1
21/05/2023,13:01.3,1.994,2.005,29.832,55.675,33.309,1543.531,1020.524,0.895,-1.951282,130.4263,MisoolNorth,,reef,Reef-MIS06,-1.9513388,130.4261901,no,0.00012371,1
21/05/2023,13:01.6,2.095,2.107,29.825,55.677,33.314,1543.525,1020.531,0.753,-1.951282,130.4263,MisoolNorth,,reef,Reef-MIS06,-1.9513388,130.4261901,no,0.00012371,1
21/05/2023,13:01.9,2.2,2.213,29.827,55.671,33.309,1543.526,1020.528,1.039,-1.951282,130.4263,MisoolNorth,,reef,Reef-MIS06,-1.9513388,130.4261901,no,0.00012371,1
21/05/2023,13:02.1,2.289,2.302,29.825,55.678,33.315,1543.529,1020.533,0.853,-1.951282,130.4263,MisoolNorth,,reef,Reef-MIS06,-1.9513388,130.4261901,no,0.00012371,1
21/05/2023,13:02.5,2.387,2.4,29.824,55.677,33.315,1543.529,1020.533,0.843,-1.951282,130.4263,MisoolNorth,,reef,Reef-MIS06,-1.9513388,130.4261901,no,0.00012371,1
21/05/2023,13:31.2,2.489,2.502,29.829,55.681,33.314,1543.54,1020.532,0.777,-1.951282,130.4263,MisoolNorth,,reef,Reef-MIS06,-1.9513388,130.4261901,no,0.00012371,1
21/05/2023,13:31.5,2.595,2.609,29.829,55.686,33.318,1543.545,1020.535,0.997,-1.951282,130.4263,MisoolNorth,,reef,Reef-MIS06,-1.9513388,130.4261901,no,0.00012371,1
21/05/2023,13:31.8,2.7,2.715,29.828,55.69,33.321,1543.549,1020.538,0.873,-1.951282,130.4263,MisoolNorth,,reef,Reef-MIS06,-1.9513388,130.4261901,no,0.00012371,1
21/05/2023,13:32.1,2.788,2.803,29.827,55.69,33.322,1543.549,1020.539,0.878,-1.951282,130.4263,MisoolNorth,,reef,Reef-MIS06,-1.9513388,130.4261901,no,0.00012371,1
21/05/2023,13:32.5,2.889,2.905,29.829,55.69,33.321,1543.552,1020.538,0.898,-1.951282,130.4263,MisoolNorth,,reef,Reef-MIS06,-1.9513388,130.4261901,no,0.00012371,1
21/05/2023,13:47.8,2.985,3.002,29.822,55.679,33.318,1543.537,1020.539,0.94,-1.951282,130.4263,MisoolNorth,,reef,Reef-MIS06,-1.9513388,130.4261901,no,0.00012371,1
21/05/2023,14:00.3,3.092,3.109,29.822,55.683,33.321,1543.541,1020.542,0.875,-1.951282,130.4263,MisoolNorth,,reef,Reef-MIS06,-1.9513388,130.4261901,no,0.00012371,1
21/05/2023,14:00.6,3.186,3.204,29.822,55.686,33.322,1543.546,1020.543,0.854,-1.951282,130.4263,MisoolNorth,,reef,Reef-MIS06,-1.9513388,130.4261901,no,0.00012371,1
21/05/2023,14:00.7,3.287,3.306,29.82,55.683,33.322,1543.542,1020.544,0.884,-1.951282,130.4263,MisoolNorth,,reef,Reef-MIS06,-1.9513388,130.4261901,no,0.00012371,1
21/05/2023,14:01.0,3.391,3.41,29.817,55.686,33.325,1543.542,1020.548,0.9,-1.951282,130.4263,MisoolNorth,,reef,Reef-MIS06,-1.9513388,130.4261901,no,0.00012371,1
21/05/2023,14:23.6,3.481,3.5,29.814,55.689,33.33,1543.541,1020.553,0.84,-1.951282,130.4263,MisoolNorth,,reef,Reef-MIS06,-1.9513388,130.4261901,no,0.00012371,1
21/05/2023,14:30.8,3.598,3.618,29.815,55.684,33.326,1543.541,1020.55,0.934,-1.951282,130.4263,MisoolNorth,,reef,Reef-MIS06,-1.9513388,130.4261901,no,0.00012371,1
21/05/2023,14:31.0,3.681,3.701,29.814,55.677,33.323,1543.536,1020.548,0.942,-1.951282,130.4263,MisoolNorth,,reef,Reef-MIS06,-1.9513388,130.4261901,no,0.00012371,1
21/05/2023,14:31.2,3.782,3.803,29.806,55.669,33.322,1543.521,1020.551,0.918,-1.951282,130.4263,MisoolNorth,,reef,Reef-MIS06,-1.9513388,130.4261901,no,0.00012371,1
21/05/2023,14:31.7,3.88,3.902,29.801,55.673,33.328,1543.519,1020.557,0.91,-1.951282,130.4263,MisoolNorth,,reef,Reef-MIS06,-1.9513388,130.4261901,no,0.00012371,1
21/05/2023,15:00.8,3.984,4.007,29.762,55.626,33.323,1543.433,1020.568,1.111,-1.951282,130.4263,MisoolNorth,,reef,Reef-MIS06,-1.9513388,130.4261901,no,0.00012371,1
21/05/2023,15:01.1,4.097,4.12,29.761,55.602,33.308,1543.418,1020.557,1.021,-1.951282,130.4263,MisoolNorth,,reef,Reef-MIS06,-1.9513388,130.4261901,no,0.00012371,1
21/05/2023,15:01.3,4.182,4.205,29.751,55.593,33.309,1543.398,1020.561,1.022,-1.951282,130.4263,MisoolNorth,,reef,Reef-MIS06,-1.9513388,130.4261901,no,0.00012371,1
21/05/2023,15:01.5,4.286,4.31,29.737,55.573,33.305,1543.366,1020.564,1.093,-1.951282,130.4263,MisoolNorth,,reef,Reef-MIS06,-1.9513388,130.4261901,no,0.00012371,1
21/05/2023,15:01.9,4.379,4.403,29.72,55.569,33.314,1543.342,1020.576,1.141,-1.951282,130.4263,MisoolNorth,,reef,Reef-MIS06,-1.9513388,130.4261901,no,0.00012371,1
21/05/2023,15:30.1,4.477,4.502,29.675,55.518,33.31,1543.246,1020.589,1.046,-1.951282,130.4263,MisoolNorth,,reef,Reef-MIS06,-1.9513388,130.4261901,no,0.00012371,1
21/05/2023,15:30.3,4.581,4.607,29.67,55.502,33.303,1543.23,1020.586,1.046,-1.951282,130.4263,MisoolNorth,,reef,Reef-MIS06,-1.9513388,130.4261901,no,0.00012371,1
21/05/2023,15:30.6,4.676,4.702,29.664,55.499,33.305,1543.22,1020.59,1.072,-1.951282,130.4263,MisoolNorth,,reef,Reef-MIS06,-1.9513388,130.4261901,no,0.00012371,1
21/05/2023,15:30.8,4.777,4.803,29.662,55.495,33.304,1543.216,1020.59,1.038,-1.951282,130.4263,MisoolNorth,,reef,Reef-MIS06,-1.9513388,130.4261901,no,0.00012371,1
21/05/2023,15:31.7,4.882,4.909,29.652,55.492,33.308,1543.203,1020.597,1.041,-1.951282,130.4263,MisoolNorth,,reef,Reef-MIS06,-1.9513388,130.4261901,no,0.00012371,1
21/05/2023,18:17.0,0.108,0.109,30.088,55.37,32.93,1543.64,1020.146,95.367,-1.951355,130.426,MisoolNorth,,reef,Reef-MIS06,-1.9513388,130.4261901,no,0.000190789,1
21/05/2023,18:17.3,0.201,0.202,30.251,55.397,32.837,1543.885,1020.021,2.193,-1.951355,130.426,MisoolNorth,,reef,Reef-MIS06,-1.9513388,130.4261901,no,0.000190789,1
21/05/2023,18:17.7,0.312,0.313,30.269,55.456,32.865,1543.952,1020.036,0.734,-1.951355,130.426,MisoolNorth,,reef,Reef-MIS06,-1.9513388,130.4261901,no,0.000190789,1
21/05/2023,18:17.9,0.401,0.403,30.206,55.507,32.941,1543.903,1020.115,0.817,-1.951355,130.426,MisoolNorth,,reef,Reef-MIS06,-1.9513388,130.4261901,no,0.000190789,1
21/05/2023,18:18.2,0.501,0.504,30.117,55.491,32.991,1543.771,1020.183,0.709,-1.951355,130.426,MisoolNorth,,reef,Reef-MIS06,-1.9513388,130.4261901,no,0.000190789,1
21/05/2023,18:18.3,0.609,0.612,30.093,55.462,32.988,1543.719,1020.189,0.748,-1.951355,130.426,MisoolNorth,,reef,Reef-MIS06,-1.9513388,130.4261901,no,0.000190789,1
21/05/2023,18:18.4,0.721,0.725,29.906,55.407,33.078,1543.425,1020.321,0.744,-1.951355,130.426,MisoolNorth,,reef,Reef-MIS06,-1.9513388,130.4261901,no,0.000190789,1
21/05/2023,18:18.5,0.808,0.812,29.844,55.389,33.108,1543.329,1020.365,0.786,-1.951355,130.426,MisoolNorth,,reef,Reef-MIS06,-1.9513388,130.4261901,no,0.000190789,1
21/05/2023,18:18.6,0.914,0.919,29.812,55.483,33.194,1543.352,1020.44,0.989,-1.951355,130.426,MisoolNorth,,reef,Reef-MIS06,-1.9513388,130.4261901,no,0.000190789,1
21/05/2023,18:18.8,1.009,1.015,29.793,55.52,33.232,1543.353,1020.476,1.032,-1.951355,130.426,MisoolNorth,,reef,Reef-MIS06,-1.9513388,130.4261901,no,0.000190789,1
21/05/2023,18:18.9,1.108,1.114,29.788,55.528,33.24,1543.354,1020.484,0.904,-1.951355,130.426,MisoolNorth,,reef,Reef-MIS06,-1.9513388,130.4261901,no,0.000190789,1
21/05/2023,18:19.3,1.199,1.205,29.776,55.526,33.247,1543.336,1020.494,0.92,-1.951355,130.426,MisoolNorth,,reef,Reef-MIS06,-1.9513388,130.4261901,no,0.000190789,1
21/05/2023,18:19.6,1.293,1.301,29.779,55.552,33.263,1543.361,1020.505,0.958,-1.951355,130.426,MisoolNorth,,reef,Reef-MIS06,-1.9513388,130.4261901,no,0.000190789,1
21/05/2023,18:19.9,1.401,1.409,29.789,55.589,33.28,1543.402,1020.515,0.953,-1.951355,130.426,MisoolNorth,,reef,Reef-MIS06,-1.9513388,130.4261901,no,0.000190789,1
21/05/2023,19:00.1,1.494,1.502,29.814,55.631,33.292,1543.467,1020.516,0.935,-1.951355,130.426,MisoolNorth,,reef,Reef-MIS06,-1.9513388,130.4261901,no,0.000190789,1
21/05/2023,19:00.7,1.594,1.603,29.813,55.643,33.3,1543.476,1020.523,0.941,-1.951355,130.426,MisoolNorth,,reef,Reef-MIS06,-1.9513388,130.4261901,no,0.000190789,1
21/05/2023,19:01.0,1.703,1.712,29.81,55.651,33.308,1543.479,1020.53,0.917,-1.951355,130.426,MisoolNorth,,reef,Reef-MIS06,-1.9513388,130.4261901,no,0.000190789,1
21/05/2023,19:01.2,1.805,1.815,29.811,55.639,33.299,1543.475,1020.523,1.019,-1.951355,130.426,MisoolNorth,,reef,Reef-MIS06,-1.9513388,130.4261901,no,0.000190789,1
21/05/2023,19:01.3,1.891,1.901,29.805,55.639,33.303,1543.468,1020.529,0.945,-1.951355,130.426,MisoolNorth,,reef,Reef-MIS06,-1.9513388,130.4261901,no,0.000190789,1
21/05/2023,19:02.0,1.99,2.001,29.808,55.642,33.303,1543.475,1020.529,0.904,-1.951355,130.426,MisoolNorth,,reef,Reef-MIS06,-1.9513388,130.4261901,no,0.000190789,1
21/05/2023,19:33.1,2.091,2.103,29.822,55.632,33.286,1543.49,1020.511,1.018,-1.951355,130.426,MisoolNorth,,reef,Reef-MIS06,-1.9513388,130.4261901,no,0.000190789,1
21/05/2023,19:33.3,2.197,2.209,29.815,55.625,33.287,1543.476,1020.515,1.091,-1.951355,130.426,MisoolNorth,,reef,Reef-MIS06,-1.9513388,130.4261901,no,0.000190789,1
21/05/2023,19:33.6,2.288,2.301,29.802,55.634,33.302,1543.466,1020.531,1.086,-1.951355,130.426,MisoolNorth,,reef,Reef-MIS06,-1.9513388,130.4261901,no,0.000190789,1
21/05/2023,19:34.6,2.391,2.404,29.811,55.636,33.297,1543.482,1020.524,0.836,-1.951355,130.426,MisoolNorth,,reef,Reef-MIS06,-1.9513388,130.4261901,no,0.000190789,1
21/05/2023,19:36.4,2.488,2.502,29.819,55.67,33.314,1543.519,1020.535,0.912,-1.951355,130.426,MisoolNorth,,reef,Reef-MIS06,-1.9513388,130.4261901,no,0.000190789,1
21/05/2023,20:01.2,2.591,2.606,29.815,55.658,33.308,1543.506,1020.532,1.041,-1.951355,130.426,MisoolNorth,,reef,Reef-MIS06,-1.9513388,130.4261901,no,0.000190789,1
21/05/2023,20:01.4,2.7,2.715,29.812,55.651,33.306,1543.499,1020.532,0.999,-1.951355,130.426,MisoolNorth,,reef,Reef-MIS06,-1.9513388,130.4261901,no,0.000190789,1
21/05/2023,20:01.7,2.797,2.813,29.81,55.661,33.314,1543.504,1020.54,1.01,-1.951355,130.426,MisoolNorth,,reef,Reef-MIS06,-1.9513388,130.4261901,no,0.000190789,1
21/05/2023,20:02.1,2.885,2.901,29.813,55.673,33.32,1543.519,1020.543,0.998,-1.951355,130.426,MisoolNorth,,reef,Reef-MIS06,-1.9513388,130.4261901,no,0.000190789,1
21/05/2023,20:21.3,2.984,3,29.824,55.678,33.316,1543.539,1020.537,0.84,-1.951355,130.426,MisoolNorth,,reef,Reef-MIS06,-1.9513388,130.4261901,no,0.000190789,1
21/05/2023,20:33.9,3.088,3.105,29.83,55.702,33.328,1543.566,1020.544,0.89,-1.951355,130.426,MisoolNorth,,reef,Reef-MIS06,-1.9513388,130.4261901,no,0.000190789,1
21/05/2023,20:34.4,3.185,3.203,29.83,55.705,33.33,1543.57,1020.546,0.966,-1.951355,130.426,MisoolNorth,,reef,Reef-MIS06,-1.9513388,130.4261901,no,0.000190789,1
21/05/2023,20:34.7,3.285,3.303,29.828,55.693,33.323,1543.561,1020.542,0.958,-1.951355,130.426,MisoolNorth,,reef,Reef-MIS06,-1.9513388,130.4261901,no,0.000190789,1
21/05/2023,20:35.5,3.382,3.4,29.818,55.691,33.329,1543.547,1020.55,0.949,-1.951355,130.426,MisoolNorth,,reef,Reef-MIS06,-1.9513388,130.4261901,no,0.000190789,1
21/05/2023,21:02.5,3.483,3.502,29.804,55.669,33.324,1543.514,1020.552,0.936,-1.951355,130.426,MisoolNorth,,reef,Reef-MIS06,-1.9513388,130.4261901,no,0.000190789,1
21/05/2023,21:02.8,3.589,3.609,29.799,55.644,33.31,1543.491,1020.544,0.93,-1.951355,130.426,MisoolNorth,,reef,Reef-MIS06,-1.9513388,130.4261901,no,0.000190789,1
21/05/2023,21:03.0,3.697,3.717,29.776,55.602,33.298,1543.431,1020.542,1.007,-1.951355,130.426,MisoolNorth,,reef,Reef-MIS06,-1.9513388,130.4261901,no,0.000190789,1
21/05/2023,21:03.2,3.782,3.803,29.756,55.583,33.298,1543.392,1020.55,1.032,-1.951355,130.426,MisoolNorth,,reef,Reef-MIS06,-1.9513388,130.4261901,no,0.000190789,1
21/05/2023,21:03.9,3.879,3.9,29.718,55.573,33.318,1543.334,1020.578,1.109,-1.951355,130.426,MisoolNorth,,reef,Reef-MIS06,-1.9513388,130.4261901,no,0.000190789,1
21/05/2023,21:31.5,3.986,4.009,29.724,55.564,33.308,1543.338,1020.569,1.186,-1.951355,130.426,MisoolNorth,,reef,Reef-MIS06,-1.9513388,130.4261901,no,0.000190789,1
21/05/2023,21:31.8,4.081,4.104,29.713,55.544,33.302,1543.31,1020.568,1.13,-1.951355,130.426,MisoolNorth,,reef,Reef-MIS06,-1.9513388,130.4261901,no,0.000190789,1
21/05/2023,21:32.3,4.182,4.205,29.71,55.543,33.303,1543.307,1020.57,1.484,-1.951355,130.426,MisoolNorth,,reef,Reef-MIS06,-1.9513388,130.4261901,no,0.000190789,1
21/05/2023,21:32.5,4.297,4.321,29.7,55.52,33.295,1543.279,1020.568,1.252,-1.951355,130.426,MisoolNorth,,reef,Reef-MIS06,-1.9513388,130.4261901,no,0.000190789,1
21/05/2023,21:32.7,4.381,4.406,29.691,55.503,33.29,1543.255,1020.568,1.244,-1.951355,130.426,MisoolNorth,,reef,Reef-MIS06,-1.9513388,130.4261901,no,0.000190789,1
21/05/2023,22:01.3,4.475,4.5,29.666,55.506,33.309,1543.225,1020.591,1.563,-1.951355,130.426,MisoolNorth,,reef,Reef-MIS06,-1.9513388,130.4261901,no,0.000190789,1
21/05/2023,22:01.8,4.576,4.601,29.665,55.499,33.304,1543.22,1020.589,1.38,-1.951355,130.426,MisoolNorth,,reef,Reef-MIS06,-1.9513388,130.4261901,no,0.000190789,1
21/05/2023,22:02.3,4.69,4.716,29.665,55.499,33.305,1543.222,1020.589,1.374,-1.951355,130.426,MisoolNorth,,reef,Reef-MIS06,-1.9513388,130.4261901,no,0.000190789,1
21/05/2023,22:02.6,4.775,4.801,29.664,55.489,33.298,1543.215,1020.585,1.279,-1.951355,130.426,MisoolNorth,,reef,Reef-MIS06,-1.9513388,130.4261901,no,0.000190789,1
21/05/2023,22:02.9,4.884,4.911,29.662,55.477,33.291,1543.205,1020.581,1.225,-1.951355,130.426,MisoolNorth,,reef,Reef-MIS06,-1.9513388,130.4261901,no,0.000190789,1
21/05/2023,22:04.9,4.974,5.002,29.65,55.471,33.296,1543.186,1020.589,1.478,-1.951355,130.426,MisoolNorth,,reef,Reef-MIS06,-1.9513388,130.4261901,no,0.000190789,1
21/05/2023,26:14.0,0.116,0.117,29.974,55.473,33.076,1543.555,1020.294,54.458,-1.95055,130.4268,MisoolNorth,,reef,Reef-MIS06,-1.9513388,130.4261901,no,0.000997087,1
21/05/2023,26:14.2,0.2,0.202,30.034,55.482,33.041,1543.645,1020.248,62.314,-1.95055,130.4268,MisoolNorth,,reef,Reef-MIS06,-1.9513388,130.4261901,no,0.000997087,1
21/05/2023,26:14.6,0.3,0.302,29.983,55.573,33.137,1543.641,1020.337,0.935,-1.95055,130.4268,MisoolNorth,,reef,Reef-MIS06,-1.9513388,130.4261901,no,0.000997087,1
21/05/2023,26:14.9,0.406,0.408,29.908,55.618,33.219,1543.57,1020.424,0.809,-1.95055,130.4268,MisoolNorth,,reef,Reef-MIS06,-1.9513388,130.4261901,no,0.000997087,1
21/05/2023,26:15.1,0.504,0.507,29.89,55.635,33.242,1543.559,1020.448,0.75,-1.95055,130.4268,MisoolNorth,,reef,Reef-MIS06,-1.9513388,130.4261901,no,0.000997087,1
21/05/2023,26:15.3,0.602,0.605,29.887,55.636,33.245,1543.557,1020.452,0.849,-1.95055,130.4268,MisoolNorth,,reef,Reef-MIS06,-1.9513388,130.4261901,no,0.000997087,1
21/05/2023,26:15.5,0.697,0.701,29.881,55.635,33.249,1543.55,1020.457,0.854,-1.95055,130.4268,MisoolNorth,,reef,Reef-MIS06,-1.9513388,130.4261901,no,0.000997087,1
21/05/2023,26:15.7,0.797,0.802,29.878,55.634,33.25,1543.546,1020.46,0.728,-1.95055,130.4268,MisoolNorth,,reef,Reef-MIS06,-1.9513388,130.4261901,no,0.000997087,1
21/05/2023,26:16.0,0.902,0.907,29.875,55.639,33.255,1543.547,1020.465,0.744,-1.95055,130.4268,MisoolNorth,,reef,Reef-MIS06,-1.9513388,130.4261901,no,0.000997087,1
21/05/2023,26:16.3,0.997,1.002,29.873,55.639,33.256,1543.547,1020.467,0.83,-1.95055,130.4268,MisoolNorth,,reef,Reef-MIS06,-1.9513388,130.4261901,no,0.000997087,1
21/05/2023,26:16.7,1.097,1.103,29.873,55.639,33.257,1543.548,1020.468,0.823,-1.95055,130.4268,MisoolNorth,,reef,Reef-MIS06,-1.9513388,130.4261901,no,0.000997087,1
21/05/2023,26:17.2,1.202,1.208,29.876,55.643,33.257,1543.557,1020.468,0.959,-1.95055,130.4268,MisoolNorth,,reef,Reef-MIS06,-1.9513388,130.4261901,no,0.000997087,1
21/05/2023,26:17.5,1.308,1.316,29.872,55.65,33.265,1543.558,1020.475,0.803,-1.95055,130.4268,MisoolNorth,,reef,Reef-MIS06,-1.9513388,130.4261901,no,0.000997087,1
21/05/2023,26:18.0,1.395,1.403,29.87,55.648,33.265,1543.555,1020.476,0.889,-1.95055,130.4268,MisoolNorth,,reef,Reef-MIS06,-1.9513388,130.4261901,no,0.000997087,1
21/05/2023,26:26.7,1.492,1.5,29.864,55.613,33.245,1543.525,1020.463,0.648,-1.95055,130.4268,MisoolNorth,,reef,Reef-MIS06,-1.9513388,130.4261901,no,0.000997087,1
21/05/2023,26:41.0,1.597,1.606,29.868,55.652,33.269,1543.559,1020.481,0.802,-1.95055,130.4268,MisoolNorth,,reef,Reef-MIS06,-1.9513388,130.4261901,no,0.000997087,1
21/05/2023,26:41.2,1.702,1.711,29.864,55.657,33.274,1543.559,1020.487,0.828,-1.95055,130.4268,MisoolNorth,,reef,Reef-MIS06,-1.9513388,130.4261901,no,0.000997087,1
21/05/2023,26:41.3,1.802,1.812,29.865,55.656,33.273,1543.561,1020.486,0.766,-1.95055,130.4268,MisoolNorth,,reef,Reef-MIS06,-1.9513388,130.4261901,no,0.000997087,1
21/05/2023,26:41.5,1.893,1.903,29.863,55.651,33.271,1543.556,1020.485,0.824,-1.95055,130.4268,MisoolNorth,,reef,Reef-MIS06,-1.9513388,130.4261901,no,0.000997087,1
21/05/2023,26:59.9,1.989,2,29.855,55.628,33.261,1543.531,1020.481,0.819,-1.95055,130.4268,MisoolNorth,,reef,Reef-MIS06,-1.9513388,130.4261901,no,0.000997087,1
21/05/2023,27:00.3,2.094,2.106,29.854,55.654,33.279,1543.55,1020.495,0.752,-1.95055,130.4268,MisoolNorth,,reef,Reef-MIS06,-1.9513388,130.4261901,no,0.000997087,1
21/05/2023,27:00.6,2.194,2.206,29.857,55.639,33.267,1543.544,1020.486,0.753,-1.95055,130.4268,MisoolNorth,,reef,Reef-MIS06,-1.9513388,130.4261901,no,0.000997087,1
21/05/2023,27:00.8,2.291,2.303,29.85,55.639,33.272,1543.537,1020.492,0.75,-1.95055,130.4268,MisoolNorth,,reef,Reef-MIS06,-1.9513388,130.4261901,no,0.000997087,1
21/05/2023,27:01.2,2.39,2.403,29.841,55.641,33.28,1543.528,1020.501,0.759,-1.95055,130.4268,MisoolNorth,,reef,Reef-MIS06,-1.9513388,130.4261901,no,0.000997087,1
21/05/2023,27:05.9,2.487,2.501,29.833,55.631,33.279,1543.511,1020.504,0.707,-1.95055,130.4268,MisoolNorth,,reef,Reef-MIS06,-1.9513388,130.4261901,no,0.000997087,1
21/05/2023,27:31.2,2.59,2.605,29.83,55.651,33.294,1543.522,1020.516,0.74,-1.95055,130.4268,MisoolNorth,,reef,Reef-MIS06,-1.9513388,130.4261901,no,0.000997087,1
21/05/2023,27:31.3,2.694,2.709,29.83,55.651,33.294,1543.525,1020.517,0.791,-1.95055,130.4268,MisoolNorth,,reef,Reef-MIS06,-1.9513388,130.4261901,no,0.000997087,1
21/05/2023,27:31.6,2.806,2.821,29.83,55.66,33.299,1543.532,1020.521,0.705,-1.95055,130.4268,MisoolNorth,,reef,Reef-MIS06,-1.9513388,130.4261901,no,0.000997087,1
21/05/2023,27:31.8,2.888,2.904,29.83,55.664,33.302,1543.536,1020.524,0.761,-1.95055,130.4268,MisoolNorth,,reef,Reef-MIS06,-1.9513388,130.4261901,no,0.000997087,1
21/05/2023,27:34.0,2.984,3.001,29.831,55.66,33.299,1543.537,1020.521,0.781,-1.95055,130.4268,MisoolNorth,,reef,Reef-MIS06,-1.9513388,130.4261901,no,0.000997087,1
21/05/2023,27:42.1,3.084,3.101,29.838,55.706,33.325,1543.579,1020.539,0.695,-1.95055,130.4268,MisoolNorth,,reef,Reef-MIS06,-1.9513388,130.4261901,no,0.000997087,1
21/05/2023,28:00.6,3.183,3.201,29.835,55.719,33.336,1543.587,1020.549,0.679,-1.95055,130.4268,MisoolNorth,,reef,Reef-MIS06,-1.9513388,130.4261901,no,0.000997087,1
21/05/2023,28:01.1,3.287,3.305,29.834,55.718,33.336,1543.586,1020.55,0.767,-1.95055,130.4268,MisoolNorth,,reef,Reef-MIS06,-1.9513388,130.4261901,no,0.000997087,1
21/05/2023,28:01.6,3.388,3.407,29.823,55.707,33.336,1543.565,1020.554,1.061,-1.95055,130.4268,MisoolNorth,,reef,Reef-MIS06,-1.9513388,130.4261901,no,0.000997087,1
21/05/2023,28:30.3,3.486,3.506,29.803,55.697,33.343,1543.532,1020.566,0.943,-1.95055,130.4268,MisoolNorth,,reef,Reef-MIS06,-1.9513388,130.4261901,no,0.000997087,1
21/05/2023,28:30.7,3.586,3.605,29.803,55.695,33.342,1543.532,1020.566,0.991,-1.95055,130.4268,MisoolNorth,,reef,Reef-MIS06,-1.9513388,130.4261901,no,0.000997087,1
21/05/2023,28:31.1,3.681,3.702,29.803,55.693,33.341,1543.532,1020.566,0.932,-1.95055,130.4268,MisoolNorth,,reef,Reef-MIS06,-1.9513388,130.4261901,no,0.000997087,1
21/05/2023,28:31.9,3.783,3.804,29.809,55.696,33.338,1543.545,1020.562,1.245,-1.95055,130.4268,MisoolNorth,,reef,Reef-MIS06,-1.9513388,130.4261901,no,0.000997087,1
21/05/2023,28:33.1,3.88,3.902,29.81,55.703,33.342,1543.553,1020.565,0.993,-1.95055,130.4268,MisoolNorth,,reef,Reef-MIS06,-1.9513388,130.4261901,no,0.000997087,1
21/05/2023,28:42.4,3.978,4,29.804,55.686,33.335,1543.534,1020.562,0.951,-1.95055,130.4268,MisoolNorth,,reef,Reef-MIS06,-1.9513388,130.4261901,no,0.000997087,1
21/05/2023,28:54.3,4.078,4.101,29.798,55.663,33.324,1543.511,1020.556,0.968,-1.95055,130.4268,MisoolNorth,,reef,Reef-MIS06,-1.9513388,130.4261901,no,0.000997087,1
21/05/2023,28:54.9,4.177,4.2,29.78,55.663,33.336,1543.488,1020.572,1.134,-1.95055,130.4268,MisoolNorth,,reef,Reef-MIS06,-1.9513388,130.4261901,no,0.000997087,1
21/05/2023,28:55.6,4.278,4.302,29.767,55.644,33.331,1543.459,1020.573,1.092,-1.95055,130.4268,MisoolNorth,,reef,Reef-MIS06,-1.9513388,130.4261901,no,0.000997087,1
21/05/2023,28:56.2,4.381,4.405,29.761,55.652,33.341,1543.458,1020.583,1.624,-1.95055,130.4268,MisoolNorth,,reef,Reef-MIS06,-1.9513388,130.4261901,no,0.000997087,1
21/05/2023,28:58.8,4.478,4.503,29.761,55.656,33.344,1543.462,1020.586,0.692,-1.95055,130.4268,MisoolNorth,,reef,Reef-MIS06,-1.9513388,130.4261901,no,0.000997087,1
